"_bkt","_cd","_eventtype_color","_indextime","_si","_sourcetype","_time",access,"app_id","app_name","app_type","app_url","appinspect_passed",approved,"archive_status","categories{}","cloud_compatible","contact_email","contact_notes","contains_encryption","created_time",description,"display_author.is_partner","display_author.name","display_author.redirect_to","display_editors","download_count",eventtype,"fedramp_validation",host,icon,id,index,"inquiry_buttontext","inquiry_url","install_count","is_archived","is_directory_listing","is_soar_certified","is_splunk_built","license.canonical_name","license.display_name","license.url","license_name","license_url",linecount,price,"product_compatibility","product_types{}","published_time",punct,"ranking{}.category_display_name","ranking{}.category_name","ranking{}.rank","rating.average","rating.count","schedule_release",source,sourcetype,"splunk_server","splunk_server_group",support,tag,"tag::eventtype",timestamp,"updated_time","video_link"
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31800",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_microsoft-hyperv","Splunk Add-on for Microsoft Hyper-V",addon,"https://splunkbase.splunk.com/app/1253/",false,true,live,"it_operations_management
utilities",true,"","",false,"2012-10-29T16:04:09Z","The Splunk Add-on for Microsoft Hyper-V allows a Splunk software administrator to collect inventory, performance, and alert information from Microsoft Hyper-V environments. You can then directly analyze the data or use it as a contextual data feed to correlate with other data in the Splunk platform. 
This add-on provides the inputs and CIM-compatible knowledge to use Microsoft Hyper-V data with other Splunk apps, such as Splunk Enterprise Security, the Splunk App for PCI Compliance, and Splunk IT Service Intelligence.

The Splunk Add-on for Microsoft Hyper-V uses Microsoft PowerShell, performance monitor and windows event logs to collect data from the Hyper-V server. Microsoft PowerShell is now natively integrated into Splunk Enterprise (Splunk Enterprise 6.3 and later) and does not require the Splunk Add-on for Microsoft PowerShell to power this collection method.",false,"Splunk Inc.",Splunk,false,6741,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/d6fa249c-ee8c-11eb-b8c4-0ade35b64519.png",1253,"search_raw","","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",72,Free,splunk,"enterprise
cloud
itsi","2012-11-05T17:54:13Z","{____"""":_,____"""":_""-"",____"""":_"""",____"""":_[______""""","IT Operations
Utilities","it_operations_management
utilities","178
86",3,6,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T00:51:27.564891Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31721",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_remedy","Splunk Add-on for BMC Remedy",addon,"https://splunkbase.splunk.com/app/3087/",false,true,live,"security_compliance
it_operations_management",true,"","",false,"2016-03-10T23:47:48.014921Z","The Splunk Add-on for BMC Remedy enables a Splunk software administrator to create and update incidents in a Remedy system from the Splunk platform. This add-on does not collect any data.",false,"Splunk Inc.",Splunk,false,6762,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/f00cc352-e5bc-11ee-8d29-862d582f3c90.png",3087,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2016-03-10T23:47:48.014921Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","IT Operations
Security, Fraud & Compliance","it_operations_management
security_compliance","177
150",3,13,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2024-05-09T07:12:23.642021Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31602",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"TA-jira-service-desk-simple-addon","Add-on for Atlassian JIRA Service Desk alert action",addon,"https://splunkbase.splunk.com/app/4958/",true,true,live,"security_compliance
utilities",true,"guilhem.marchand@gmail.com","",false,"2020-04-13T19:46:56.863061Z","The Splunk Add-on for JIRA Atlassian Service Desk provides alerts action for JIRA issues creation:

- Trigger JIRA issue creation from Splunk core alerts and Enterprise Security correlation searches
- Dynamic retrieval per JIRA project for types of issues and priority
- Dynamic assignment of priority (optional)
- Dynamic and/or static assignment of summary, description, assignee and labels
- Custom fields full capabilities via the embedded custom field structure in alerts (optional)
- Deduplication feature workflow with bi-directional integration, allows detecting a duplication issue creation request, and adding new comments automatically instead of creating duplicated issues
- Attaching Splunk alert results to the JIRA issue in CSV or JSON format
- Resilient store JIRA issue creation, shall a JIRA issue fails to be created, the resilient workflow handles automatic retries with a resilient policy
- Monitoring of JIRA issue workflow via the embedded Overview dashboard and out of the box alerts
- Get any information from JIRA via the REST API custom command wrapper, generate and index to summary events or the metric store issues statistics per projects

See: https://ta-jira-service-desk-simple-addon.readthedocs.io

The Add-on for Atlassian JIRA Service Desk alert action provides an high quality and resilient integration with Splunk core and Splunk Enterprise Security.

The Add-on is compatible with:
- JIRA Server
- JIRA Cloud
- JIRA Data center",false,"Guilhem Marchand",guilmxm,false,6841,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/7e2426a4-6047-11ee-8ea1-4a47699488e0.png",4958,"search_raw","Learn More","",0,false,false,false,false,"Apache 2","Apache 2","http://www.opensource.org/licenses/Apache-2.0","Apache 2","http://www.opensource.org/licenses/Apache-2.0",70,"",splunk,enterprise,"2020-04-14T00:25:42.280533Z","{____"""":_,____"""":_""-----"",____"""":_"""",____"""":_[____","Utilities
Security, Fraud & Compliance","utilities
security_compliance","84
149",5,8,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-01-09T13:19:06.720202Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31513",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_imperva-waf","Splunk Add-on for Imperva SecureSphere WAF",addon,"https://splunkbase.splunk.com/app/2874/",false,true,live,"security_compliance
it_operations_management",true,"","",false,"2015-09-08T03:44:00.139668Z","The Splunk Add-on for Imperva SecureSphere WAF allows a Splunk software administrator to pull system logs and traffic statistics from Imperva SecureSphere Web Application Firewall (WAF) using syslog. After the Splunk platform indexes the events, you can consume the data using the prebuilt dashboard panels included with the add-on. This add-on provides the CIM-compatible knowledge to use with other Splunk apps, such as Splunk Enterprise Security and the Splunk App for PCI Compliance.",false,"Splunk Inc.",Splunk,false,6888,,yes,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/df954758-8407-11ea-878a-02fa7700cf1c.png",2874,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2015-09-08T03:44:00.139668Z","{____"""":_,____"""":_""-"",____"""":_"""",____"""":_[______""""","Security, Fraud & Compliance
IT Operations","security_compliance
it_operations_management","148
176",5,4,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T03:36:16.742027Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31424",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_isc-bind","Splunk Add-on for ISC BIND",addon,"https://splunkbase.splunk.com/app/2876/",false,true,live,"security_compliance
it_operations_management",true,"","",false,"2015-09-10T06:18:28.441268Z","The Splunk Add-on for ISC BIND allows a Splunk software administrator to pull network traffic data, DNS query data, and traffic statistics from the ISC BIND platform using file monitoring. After the Splunk platform indexes the events, you can consume the data using the prebuilt dashboard panels included with the add-on. This add-on provides the inputs and CIM-compatible knowledge to use with other Splunk apps, such as Splunk Enterprise Security and the Splunk App for PCI Compliance.",false,"Splunk Inc.",Splunk,false,6896,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/44c82b3e-2617-11eb-afaa-0281150c11dc.png",2876,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2015-09-10T06:18:28.441268Z","{____"""":_,____"""":_""-"",____"""":_"""",____"""":_[______""""","IT Operations
Security, Fraud & Compliance","it_operations_management
security_compliance","175
147",3,7,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T03:36:15.440985Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31343",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_mcafee_epo_syslog","Splunk Add-on for McAfee ePO Syslog",addon,"https://splunkbase.splunk.com/app/5085/",false,true,live,"security_compliance",true,"","",false,"2020-06-19T23:36:31.005658Z","The Splunk Add-on for McAfee ePO Syslog lets a Splunk Enterprise administrator collect anti-virus information via Syslog. You can then directly analyze the data or use it as a contextual data feed to correlate with other security data in Splunk. This add-on provides the inputs and CIM-compatible knowledge to use with other Splunk Enterprise apps, such as Splunk Enterprise Security and the Splunk App for PCI Compliance.",false,"Splunk Inc.",Splunk,false,6897,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/b465e9a2-21df-11ed-b934-3a97f9101ce2.png",5085,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",65,"",splunk,"enterprise
cloud","2020-07-10T20:22:18.251059Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","Security, Fraud & Compliance","security_compliance",146,2,3,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T01:46:11.414129Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31239",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"ssl_checker","SSL Certificate Checker",addon,"https://splunkbase.splunk.com/app/3172/",false,true,live,"security_compliance
utilities",true,"m@splunkable.com","",false,"2016-05-25T16:34:10.379735Z","The SSL Certificate Checker Technology Add-on contains scripts and inputs designed to index the expiration date and name of the SSL certificates you want to monitor.  From there you can setup a dashboard/report/alert to monitor when your SSL certificates are about to expire.  This is a great tool for monitoring Splunk's Web / Frontend & Splunk's Daemon / Backend SSL certificates both if you've specified your own or if you're using the built in certificates.

Now supports automated discovery mode that finds the PEM files you're using to encrypt your Splunk traffic and indexes their expiration date.  Use the dashboard provided as an example to configure alerts, and never let a Splunk cert expire again!

Many thanks to Christian Cloutier (https://answers.splunk.com/users/229355/christian.cloutier.html) for the idea behind this app as well as development efforts.

IF YOU LIKE THIS APP, PLEASE LEAVE A RATING. THANKS IN ADVANCE!!!

Troubleshooting directions are provided under the details tab here on Splunkbase.",false,"Michael Bentley",jkat54,false,6969,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/static/image/default_icon.png",3172,"search_raw","Learn More","",0,false,false,false,false,"Apache License, Version 2.0","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",71,"",splunk,"enterprise
cloud","2016-05-25T16:34:10.379735Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","Security, Fraud & Compliance
Utilities","security_compliance
utilities","144
81",4,14,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-01-11T18:31:51.326454Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31152",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"phantom-remote-search","Phantom Remote Search",addon,"https://splunkbase.splunk.com/app/4153/",false,true,live,"security_compliance
it_operations_management",true,"","",false,"2018-08-29T20:43:38.837350Z","This app's functionality has been added to the Splunk App for SOAR (https://splunkbase.splunk.com/app/6361/). We recommend you use that app for this functionality and future updates.

The Phantom Remote Search add-on defines indices and roles used by Phantom when configured to use an external Splunk instance for search data. Install this app if you plan to use this Splunk instance as a remote search node for Phantom.",false,"Splunk Inc.",Splunk,false,6981,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/7e428ef8-a5cb-11ea-b1b7-0a9c9ef27d38.png",4153,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2018-08-30T18:16:08.435784Z","{____"""":_,____"""":_""--"",____"""":_"""",____"""":_[______""","Security, Fraud & Compliance
IT Operations","security_compliance
it_operations_management","143
174",0,0,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T03:00:37.541941Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:31083",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_JDBC_oracle","Splunk DBX Add-on for Oracle JDBC",addon,"https://splunkbase.splunk.com/app/6151/",false,true,live,utilities,true,"","",false,"2021-10-19T17:32:36.615436Z","JDBC driver for Oracle Database provides Oracle Database JDBC driver. Drivers can be use by others Splunk apps like DB Connect.",false,"Splunk Inc.",Splunk,false,7124,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/5fab6644-9042-11ee-a12c-b654d206d76e.png",6151,"search_raw","Learn More","",0,false,false,false,true,sgt,"Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",sgt,"https://www.splunk.com/en_us/legal/splunk-general-terms.html",65,"",splunk,"enterprise
cloud","2021-10-28T18:20:08.269392Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",",Utilities,utilities,77,0,0,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-12-06T09:10:16.629879Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30979",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,tanium,"Tanium Splunk Application",app,"https://splunkbase.splunk.com/app/1862/",true,true,live,"security_compliance
it_operations_management",true,"splunksme@tanium.com","",false,"2014-09-09T19:23:09.917820Z","Tanium is a new approach to endpoint management and security monitoring that delivers instant visibility and responsiveness that does not slow down as the enterprise environment scales. 

Tanium Connect is designed to provide a broad range of integration options to extend the endpoint data collected by the Tanium server to your existing eco-system of Enterprise Security, Systems Management, and Asset Management Platforms. Tanium Connect provides out-of-the-box integration with Splunk.

The Tanium Splunk Application contains a set of dashboards that correspond to a fixed set of Tanium questions that populate the data. The dashboards display critical software vulnerabilities, unmanaged assets, application and process visibility, detailed asset management information, suspicious open ports and external connections, web browser history, and network information.",false,"Tanium Inc",tanium,false,7142,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/ce8a0106-f5c4-11ed-97a4-9eca154c08ce.png",1862,"search_raw","Learn More","",0,false,false,false,false,"End User License Agreement for Third-Party Content","End User License Agreement for Third-Party Content","https://cdn.splunkbase.splunk.com/static/misc/eula.html","End User License Agreement for Third-Party Content","https://cdn.splunkbase.splunk.com/static/misc/eula.html",71,"",splunk,"enterprise
cloud","2014-09-09T19:23:09.917820Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","Security, Fraud & Compliance
IT Operations","security_compliance
it_operations_management","141
171",5,10,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-01-10T17:13:17.191447Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30892",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"sentinelone_app_for_splunk","SentinelOne App For Splunk",app,"https://splunkbase.splunk.com/app/5433/",false,true,live,"security_compliance
it_operations_management",true,"support@sentinelone.com","<p>Please create a support request here<br>
<a href=""https://community.sentinelone.com/s/login/?ec=302&amp;startURL=%2Fs%2F"">https://community.sentinelone.com/s/login/?ec=302&amp;startURL=%2Fs%2F</a><br>
or call
* 1-855-868-3733 &lt;tel:18558683733&gt;</p>",false,"2021-02-11T14:39:14.658332Z","The SentinelOne App For Splunk allows a SentinelOne administrator or analyst to interact with the SentinelOne product.",false,"SentinelOne Singularity",s1singularity,false,7186,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/ce45aafa-fc36-11ee-b709-3283fec9ef73.png",5433,"search_raw","Learn More","",0,false,false,false,false,"SentinelOne Terms of Service","SentinelOne Terms of Service","https://www.sentinelone.com/legal/terms-of-service/","SentinelOne Terms of Service","https://www.sentinelone.com/legal/terms-of-service/",71,"",splunk,"enterprise
cloud","2021-02-16T18:20:52.591789Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","IT Operations
Security, Fraud & Compliance","it_operations_management
security_compliance","170
140",3,8,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-05-08T13:38:28.160086Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30815",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"TA-CorelightForSplunk","TA for Corelight",addon,"https://splunkbase.splunk.com/app/3885/",true,true,live,"security_compliance
network_security",true,"appsupport@corelight.com","",false,"2018-02-15T20:42:32.349703Z","This is the Indexer TA for the Corelight App.",false,"Corelight Inc","corelight_inc",false,7189,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/de520f9e-84ca-11ee-9b3a-86f9ce517e25.png",3885,"search_raw","Learn More","",0,false,false,false,false,"End User License Agreement for Third-Party Content","End User License Agreement for Third-Party Content","https://cdn.splunkbase.splunk.com/static/misc/eula.html","End User License Agreement for Third-Party Content","https://cdn.splunkbase.splunk.com/static/misc/eula.html",70,"",splunk,enterprise,"2018-02-21T05:00:00Z","{____"""":_,____"""":_""-"",____"""":_"""",____"""":_[______""""","Network Security
Security, Fraud & Compliance","network_security
security_compliance","13
139",5,2,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-01-09T13:20:19.424605Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30728",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_symantec-dlp","Splunk Add-on for Symantec DLP",addon,"https://splunkbase.splunk.com/app/3029/",false,true,live,"security_compliance
it_operations_management",true,"","",false,"2016-01-28T06:55:20.106274Z","The Splunk Add-on for Symantec DLP allows a Splunk software administrator to collect data in syslog format from Symantec DLP server. After the Splunk platform indexes the events, you can analyze the data using the prebuilt dashboard panels included with the add-on. This add-on provides the CIM-compatible knowledge to use with other Splunk apps, such as Splunk Enterprise Security and the Splunk App for PCI Compliance.",false,"Splunk Inc.",Splunk,false,7228,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/ad3b9204-689d-11ec-9ad9-8a7109c24ad6.png",3029,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2016-01-28T06:55:20.106274Z","{____"""":_,____"""":_""-"",____"""":_"""",____"""":_[______""""","IT Operations
Security, Fraud & Compliance","it_operations_management
security_compliance","169
138",2,4,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2023-07-24T03:32:31.654317Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30621",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,opsgenie,"Opsgenie for Splunk",app,"https://splunkbase.splunk.com/app/3759/",false,true,live,"it_operations_management
dev_ops",true,"support@opsgenie.com","<p>Get help with Atlassian products and services  =&gt; <a href=""https://support.atlassian.com/"">https://support.atlassian.com/</a></p>",false,"2017-10-13T13:35:47.677785Z","Overview:

Opsgenie is an alerting, on-call management and incident response orchestration solution that ensures faster repair and resolution. Trusted by development and operations teams in over 2500 organizations worldwide, Opsgenie provides the tools needed to design actionable alerts, manage on-call schedules & escalations, and orchestrate communication & collaboration during incident resolution process. Learn more at http://www.opsgenie.com.

What does Opsgenie offer to Splunk users?

Opsgenie provides a powerful integration with Splunk.
When an alert is created in Splunk, the alert is created in Opsgenie automatically.
Opsgenie can filter, append and format the information, providing more actionable data about the alert.
Opsgenie can then spawn notifications based on on-call schedules and escalation policies.
To learn more about Opsgenie’s Splunk app, please refer to the documentation at https://docs.opsgenie.com/docs/splunk-integration.",false,"OpsGenie Inc","opsgenie_integrations",false,7241,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/cb71009e-c109-11ee-aedf-ba06b6dcfc27.png",3759,"search_raw","Learn More","",0,false,false,false,false,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",71,"",splunk,"enterprise
cloud","2017-10-13T13:35:47.677785Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","DevOps
IT Operations","dev_ops
it_operations_management","24
168",3,3,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-02-01T14:37:12.796476Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30517",none,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"TA-ms-teams-alert-action","Microsoft Teams messages publication addon",addon,"https://splunkbase.splunk.com/app/4855/",true,true,live,utilities,false,"guilhem.marchand@octamis.com","",false,"2020-01-19T23:04:39.005425Z","This application provides alert actions for Microsoft Teams messages publication to allow formatted messages publication from Splunk, including:

- Actionable message card support
- Defining options globally or on a per alert basis (per alert override)
- Defining comma separated list of fields which will be dynamically used to generated the markdown supported publication
- Choosing icon link for message publication
- Activating potential link action and defining its link (Up to 2 OpenURI actions per alert)
- Activating and configuring an HttpPOST potential action that allows additional interactions between Splunk or a third party application from Microsoft Teams
- Resilient messages publication management, temporary publication failures are automatically stored in a KVstore, and re-tried following a resilient policy

The application provides as well an easy logging access, a basic overview dashboard that exposes successful and failed publications, if any, and finally a builtin alert that can be activated to detect and warn in case of a failure to publish a message in a channel.

See https://ta-ms-teams-alert-action.readthedocs.io for more information.

The Add-on is compatible with Python 2 / Python 3 modes.",false,"Guilhem Marchand",guilmxm,false,7247,err0r,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/c5a50f8e-f0db-11ec-9f5b-36fc9290bd12.png",4855,"search_raw","Learn More","",0,false,false,false,false,"Apache 2","Apache 2","http://www.opensource.org/licenses/Apache-2.0","Apache 2","http://www.opensource.org/licenses/Apache-2.0",64,"",splunk,enterprise,"2020-01-21T22:56:21.664869Z","{____"""":_,____"""":_""----"",____"""":_"""",____"""":_[_____",Utilities,utilities,75,5,5,null,"app_data.json","_json",Q6HDP2WV94,,developer,error,error,none,"2024-02-29T08:31:09.015300Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30433",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"Splunk_TA_cisco_meraki","Splunk Add-on for Cisco Meraki",addon,"https://splunkbase.splunk.com/app/5580/",false,true,live,"security_compliance",true,"","",false,"2021-06-04T20:19:24.574121Z","The Splunk Add-on for Cisco Meraki lets you monitor network and security events in your environment. The the Splunk Add-on for Cisco Meraki can collect the following data via the Cisco Meraki REST APIs: Configuration changes Organization security events Events from devices (such as access points, cameras, switches and security appliances)

The Splunk Add-on for Cisco Meraki provides the inputs and CIM-compatible knowledge to use with other Splunk apps, such as Splunk Enterprise Security and the Splunk App for PCI Compliance.",false,"Splunk Inc.",Splunk,false,7401,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/ed14c102-cb24-11ee-8439-6ebc8c8e7e74.png",5580,"search_raw","Learn More","",0,false,false,false,true,"Splunk General Terms","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html","Splunk General Terms","https://www.splunk.com/en_us/legal/splunk-general-terms.html",65,"",splunk,"enterprise
cloud","2021-06-07T23:46:25.859213Z","{____"""":_,____"""":_"""",____"""":_"""",____"""":_[______"""",","Security, Fraud & Compliance","security_compliance",136,5,2,null,"app_data.json","_json",Q6HDP2WV94,,splunk,,,none,"2024-02-19T15:37:28.762046Z",null
"search_raw~0~80BBFE33-B9F6-45E5-8F6C-658CEA5E5073","0:30271",,1715664529,"Q6HDP2WV94
search_raw","_json",1715664529,unrestricted,"TA-mandiant-advantage","Mandiant Advantage App for Splunk",app,"https://splunkbase.splunk.com/app/6128/",true,true,live,"security_compliance",false,"mandiant-support@google.com","",false,"2021-10-06T19:25:16.835916Z","The Mandiant Advantage App for Splunk allows users to pull Mandiant threat intelligence into Splunk’s powerful data platform to stay ahead of attackers and threats. The app provides users a formidable combination of Splunk Enterprise Security’s (ES) powerful analytics, Splunk SOAR’s automation and massive scale along with Mandiant industry-leading threat intelligence, security validation and incident response.

Splunk ingests Mandiant intelligence, performs correlation and analysis, and provides dashboards for visualization. When combined, Splunk and Mandiant enable security professionals to validate their security stack and analyze security events through the eyes of Mandiant cyber security experts.

Maximize Mandiant Advantage with Splunk:

- Mandiant Threat Intelligence delivers the latest threat research directly to the SOC, allowing security teams to quickly see and detect real-time adversary activity. This empowers organizations to better understand the adversary and their tradecraft to make informed decisions and take decisive action. Mandiant intelligence feeds provide insights into well-known malicious actors, malware families, and map to MITRE ATT&CK for strategic response.

- Mandiant Attack Surface Management enables comprehensive visibility of the extended enterprise, so security teams can proactively mitigate real-world threats. Attack Surface Management scans corporate assets and cloud resources daily and identifies application and service technologies. The module assesses risks to the organization, assigns severity, and provides information security teams can use within Splunk to remediate.

- Mandiant Digital Threat Monitoring delivers customized alerts on potential targeting and data or credential leaks. Triggered alerts from monitoring the surface, deep and dark web can be viewed in pre-configured charts via the Splunk visualization tool. These charts provide a high-level overview of alerts and bring what matters most to the forefront in Digital Threat Monitoring. 

- Mandiant Security Validation allows customers to gain confidence in their readiness to withstand cyber-attacks. Mandiant tests the efficacy of control points to block attacks and validates that event information is being sent to and triggering alerts in Splunk Enterprise Security. With Mandiant and Splunk continuously validating the effectiveness of their cybersecurity controls, customers will have real data on how security controls are performing, allowing them to optimize their environments and make the right investments for the future.

- In the face of a suspected or active breach, customers can use the integration between Mandiant Incident Response and Splunk to engage with Mandiant incident response experts with the click of a button. These experts can help customers build their incident response capabilities, respond to active breaches, and bolster their security operations to detect and respond to attacks in the future.",false,"Mandiant Advantage",mandiant,false,7421,,no,Q6HDP2WV94,"https://cdn.splunkbase.splunk.com/media/public/icons/44e27db0-985e-11ee-8a23-360a0ed4696f.png",6128,"search_raw","Learn More","",0,false,false,false,false,"3rd_party_eula","Splunk End User License for Third Party Content","https://cdn.splunkbase.splunk.com/static/misc/eula.html","3rd_party_eula","https://cdn.splunkbase.splunk.com/static/misc/eula.html",64,"",splunk,enterprise,"2021-10-07T19:36:20.164954Z","{____"""":_,____"""":_""--"",____"""":_"""",____"""":_[______""","Security, Fraud & Compliance","security_compliance",135,5,3,null,"app_data.json","_json",Q6HDP2WV94,,developer,,,none,"2024-01-04T13:28:34.766969Z",null
